name,lat,lon
3,36.233048,-115.246776
3,36.2652651,-115.2570317
2,36.162331,-115.063667
1,36.2536552,-115.242652
3,36.2404755,-115.2332545
3,36.1155912161,-115.101863131
2,36.1316986,-115.1378823
2,36.04017868,-115.191876347
3,36.2031099,-115.2602202
2,36.1152678,-115.0733459
1,36.1624462,-115.0638158
3,36.0454724327,-115.244039632
2,36.0393986836,-115.193088441
3,36.034802,-115.204582
3,36.198736,-115.2828319
3,36.0993394798,-115.100082974
3,36.1299863,-115.0905569
3,36.1084615203,-115.151910782
3,36.1164924,-115.0903522
1,36.082566,-115.2735899
3,36.1409252,-115.1428874
2,36.2912061,-115.315539
2,36.1684421,-115.2869756
2,36.1615403,-115.2911213
2,36.296886,-115.278539
1,36.1090109,-115.1538512
2,36.080926,-115.111731
2,36.0727584737,-115.097020689
3,36.1514458305,-115.323017323
3,36.1437088402,-115.16959813
3,36.0820518,-115.2432648
3,36.174390257,-115.258798152
3,36.174541,-115.246976
2,36.1426643677,-115.137812386
1,36.124423,-115.146372
3,36.1248998,-115.1350531
2,36.1700553894,-115.140846252
2,36.0848529,-115.2080472
3,36.1667901912,-115.286976714
3,36.176313,-115.260817
2,36.1086048,-115.1046725
3,36.13884,-115.137903
2,36.1302566528,-115.140678406
2,36.0868672,-115.1005055
3,36.0767976,-115.1015253
3,36.0918639,-115.1751614
3,36.166564,-115.294247
2,36.1138052,-115.1630001
2,36.1146508125,-115.157593681
3,36.175,-115.136389
2,36.1373,-115.3519
3,36.106129832,-115.138456821
2,36.078686,-115.241801
2,36.2769542958,-115.207793617
2,36.2769539,-115.2087682
2,36.1181159041,-115.154355116
3,36.1188384,-115.1544802
3,36.175,-115.136389
1,36.0910865,-115.2411026
3,36.0727196017,-115.243303548
3,36.2626334,-115.2561601
3,36.1645604,-115.2893048
3,36.3002100063,-115.280196732
3,36.1427591,-115.1351284
2,36.1255322524,-115.145685354
3,36.069573,-115.274159
3,36.0582206,-115.2436309
3,36.0798619,-115.2426305
2,36.1674271584,-115.287260927
3,36.1671901,-115.2855925
3,36.1671901,-115.2855925
2,36.1245963217,-115.146586577
3,36.1438534,-115.1180773
2,36.0959062,-115.1761162
2,36.074594,-115.243304
3,36.2914570873,-115.315807327
2,36.1684742557,-115.291748182
3,36.1603422,-115.2913214
2,36.169345,-115.291282
2,36.13884,-115.137903
2,36.109519,-115.153331
1,36.113748,-115.162994
2,36.090754,-115.1766701
2,36.076892,-115.244608
3,36.1670211,-115.2860976
3,36.1736474,-115.2778812
3,36.1612457,-115.2827902
1,36.1607777,-115.2914104
2,36.1084453,-115.1526346
3,36.13825,-115.155495
2,36.1366364,-115.1357582
2,36.1248998,-115.1350531
2,36.119635,-115.158539
1,36.175,-115.136389
3,36.072148,-115.093923
3,36.0715262,-115.1017683
3,36.1074215274,-115.173440286
2,36.1073485,-115.1765836
3,36.1146471473,-115.172815919
3,36.0942078,-115.1730609
2,36.0953785353,-115.175060727
3,36.0894888,-115.2431996
3,36.074927,-115.241267
3,36.087483,-115.243782
1,36.07689,-115.244567
3,36.07157,-115.22174
3,36.1422857525,-115.142520846
2,36.1235224,-115.1343763
3,36.1060128,-115.1667809
2,36.1351236,-115.1378567
3,36.1128590107,-115.163413541
3,36.193947,-115.324173
2,35.9962687,-115.1867364
3,36.12608,-115.229155
2,36.1173432,-115.1763623
3,36.1162194,-115.1745719
3,36.128561,-115.1711298
3,36.1139556971,-115.173909756
3,36.1186729467,-115.173506923
2,36.1094410476,-115.172667298
2,36.128561,-115.1711298
2,36.1245369,-115.172324
2,36.112523549,-115.171069781
3,36.1121766,-115.1727967
3,36.0924416867,-115.175610781
3,36.0911132135,-115.241296617
2,36.0865254,-115.2262491
2,36.2914064271,-115.316339917
3,36.1683449,-115.2659777
2,36.1684254,-115.2869638
3,36.160577,-115.292996
2,36.1670211,-115.2860976
1,36.137764,-115.136181
2,36.1185522,-115.1546953
3,36.220592335,-115.106071783
3,36.0711398,-115.1103251
3,36.1497553316,-115.0762536
1,36.1647854946,-115.063316778
1,36.114572,-115.1016419
2,36.107875875,-115.175222901
1,36.095516,-115.1761535
3,36.0621940089,-115.241856213
1,36.097031,-115.2082556
3,36.1067318,-115.143628
3,36.1704611,-115.2633097
2,36.306341,-115.2786097
2,36.0867005,-115.243293
3,36.16976,-115.27878
2,36.1636912,-115.2445676
3,36.1483238,-115.3334588
3,36.1500216,-115.3331687
3,36.1498610231,-115.333461694
3,36.093584908,-115.175897346
3,36.0720455659,-115.243501424
3,36.161755,-115.2454669
2,36.27333,-115.2098898
3,36.124423,-115.146372
2,36.136215428,-115.151395798
3,36.12754,-115.137767
3,36.0720385005,-115.107201933
2,36.0911193,-115.1743115
3,36.0717181212,-115.243497734
2,36.071844,-115.24364
3,36.1683449,-115.2659777
3,36.2745727,-115.2531
2,36.1402721,-115.1377299
2,36.1179234185,-115.160769756
2,36.1139489,-115.1523393
1,36.132816,-115.137751
1,36.1234725,-115.1372845
2,36.078536,-115.102324
1,36.08484,-115.253766
3,36.158771,-115.263537
3,36.165258,-115.2088843
2,36.1166291,-115.1381295
3,36.2645451,-115.2574141
2,36.282482,-115.284216
2,36.1729217551,-115.195207949
2,36.141812,-115.119151
2,36.1647350142,-115.060750544
3,36.118082,-115.172514
3,36.0991502364,-115.257118971
3,36.0552438,-115.2258702
3,36.191769,-115.303527
3,36.1407035,-115.1823137
2,36.1077114762,-115.153093971
3,36.1227751822,-115.144582987
3,36.0839884,-115.2677889
3,36.0563775,-115.2659777
2,36.121826,-115.189333
3,36.3007308372,-115.279718107
3,36.1683449,-115.2659777
3,36.1721645,-115.2429831
2,36.159616,-115.251523
3,36.159706,-115.245078
2,36.2724875,-115.2640572
2,36.2901775,-115.2881851
3,36.1214158072,-115.144945065
3,36.10853361,-115.153128201
1,36.1235224,-115.1343763
1,36.124631,-115.140666
3,36.2744193,-115.2592775
3,36.07568,-115.091658
2,36.074807,-115.11621
3,36.071108,-115.0954298
3,36.1361835,-115.342173
2,36.1457336231,-115.333381956
3,36.0996825,-115.101458
3,36.2313494,-115.2216625
3,36.261068,-115.234416
3,36.1855903,-115.2605355
3,36.0583669,-115.272026
3,36.107352,-115.1752353
2,36.2277802422,-115.217829595
3,36.0864626,-115.244372
2,36.167,-115.28134
2,36.2914365,-115.2870159
3,36.2880006,-115.328569
3,36.168551,-115.2048242
3,36.1688235,-115.2185573
3,36.161706,-115.33903
2,36.1427819,-115.1747468
1,36.2684007,-115.2956118
3,36.0773302,-115.2432798
3,36.0926254,-115.2081727
3,36.1569457,-115.242886
3,36.1643423,-115.2897075
3,36.124423,-115.146372
2,36.1249276,-115.1354186
2,36.124423,-115.146372
2,36.1188384,-115.1544802
2,36.2361828579,-115.230567808
2,36.2198739,-115.2140277
1,36.0563775,-115.2659777
2,36.0407194926,-115.190803399
2,36.2384558,-115.2103465
2,36.1161181,-115.0697609
3,36.082077,-115.25547
2,36.0620159,-115.2476202
3,36.1720776,-115.1468298
3,36.1641311646,-115.151626587
3,36.16357,-115.140756
2,36.057426129,-115.243669675
3,36.187827,-115.27483
2,36.0629898,-115.2515658
2,36.068354,-115.270618
2,36.0595674,-115.2798378
3,36.0424465491,-115.224243901
2,36.056719,-115.2525975
3,36.062982,-115.247598
3,36.1164924,-115.0903522
1,36.074318,-115.257121
3,36.2576752,-115.2304131
3,36.2105209,-115.2613924
2,36.1966487614,-115.261423178
2,36.0397812689,-115.190901574
3,36.0413469,-115.1939269
2,36.0340897,-115.2074639
3,36.045795,-115.2441173
2,36.1362575,-115.1512526
2,36.1268768,-115.1658732
3,36.0549138,-115.2429546
3,36.0398786,-115.1925978
3,36.1026172,-115.1004192
3,36.0718784,-115.2532898
1,36.2428871,-115.2342513
3,36.163908,-115.141621
2,36.1606265,-115.0636512
1,36.055257,-115.18735
3,36.0392295974,-115.198225665
2,36.1130813524,-115.159807205
3,36.1291257,-115.0912802
2,36.1158756,-115.0954114
2,36.0714488,-115.2777077
3,36.0989465,-115.2800122
3,36.2175850963,-115.209409967
2,36.2393538428,-115.232772402
2,36.2405435,-115.2069705
2,36.2386219,-115.2334038
3,36.1062631042,-115.17428644
3,36.166723,-115.13894
3,36.0439409,-115.236469
1,36.055414,-115.241332
3,36.114083,-115.09092
2,36.039182898,-115.198684988
3,36.0670484,-115.2519877
3,36.0693455,-115.274233
3,36.1700878,-115.1396153
3,36.0552364,-115.2259493
3,36.1005518,-115.1112444
3,36.1933165,-115.270461
2,36.071411,-115.278723
1,36.075124,-115.24452
1,36.0697243,-115.2536548
2,36.1059960332,-115.164722298
2,36.1782332,-115.0796271
1,36.1614987,-115.0623207
3,36.0507777,-115.1829598
2,36.2258294035,-115.217181359
2,36.173999,-115.08815
2,36.054418,-115.182361
2,36.258313,-115.241472
3,36.2185352,-115.2070132
2,36.206744,-115.2683721
2,36.1157681842,-115.090174377
1,36.1700884,-115.1410442
2,36.1186984,-115.1864851
3,36.1150807757,-115.206539668
1,36.118699,-115.186442
3,36.1808271,-115.3154314
3,36.1780112,-115.3133908
2,36.240964,-115.2502674
2,36.2187755,-115.3142751
3,36.2335309,-115.2514868
2,36.1397235,-115.1765193
3,36.159363,-115.135949
3,36.1585519,-115.1229655
3,36.1285927088,-115.109312135
2,36.1343413,-115.2244289
1,36.1398999,-115.2257143
3,36.1861729,-115.2848565
3,36.1012161,-115.0751437
3,36.1145982,-115.0997427
2,36.0601029976,-115.278773816
3,36.0581995086,-115.243449211
3,36.0865493,-115.2438663
1,36.0803105,-115.2426468
1,36.168759,-115.194117
1,36.150372,-115.153558
2,36.0455949,-115.2435889
2,36.240211,-115.208125
3,36.066815452,-115.272676829
3,36.1011605,-115.1629622
3,36.1060079,-115.1509771
3,36.2394341,-115.2101201
2,36.0873498,-115.2794411
2,36.1413924,-115.1385059
2,36.1387737,-115.1377907
3,36.262647,-115.2562157
3,36.091644154,-115.226644706
3,36.0983005,-115.2347692
3,36.171091,-115.244838
2,36.2794672,-115.2080128
2,36.2783709,-115.2069617
1,36.2996968,-115.2801641
2,36.0617434,-115.2683188
2,36.100776,-115.0496281
3,36.11511,-115.120161
2,36.1211074,-115.1372525
3,36.114286,-115.121097
2,36.0979679,-115.2977961
3,36.0845762,-115.2932145
2,36.0844736,-115.2974923
3,36.1151927,-115.2320254
2,36.1254066954,-115.195941391
3,36.125908,-115.197904
2,36.1056748,-115.2073021
3,36.1171281659,-115.208510922
3,36.11274,-115.21134
3,36.175,-115.136389
2,36.0101776123,-115.144546509
2,36.0968268,-115.2066645
3,36.2249690063,-115.285972953
3,36.1524643747,-115.163064239
2,36.0458007,-115.2440943
3,36.0707803,-115.2457721
3,36.1779791718,-115.062294155
3,36.1507936407,-115.153455936
3,36.0440682055,-115.244422839
2,36.2384845,-115.2245482
3,36.1165829,-115.1103231
3,36.2377099,-115.2236184
2,36.141197,-115.138366
3,36.113026098,-115.163484849
2,36.1613251,-115.1222504
3,36.1657079,-115.1345242
3,36.1429035195,-115.174618522
1,36.1257269,-115.1828007
2,36.1599699,-115.0976711
2,36.1539132,-115.1509886
3,36.1566896,-115.148347
1,36.1573478,-115.1492683
3,36.1436971206,-115.28503418
2,36.1719093323,-115.139968872
3,36.1177117193,-115.154608946
3,36.2796228,-115.2033924
2,36.2747455,-115.2689234
3,36.1606727,-115.2453639
1,36.171971,-115.245724
2,36.2811,-115.3036
2,36.2627872,-115.2564739
3,36.263466,-115.267021
2,36.1311282,-115.1511192
3,36.1378352159,-115.13729322
3,36.1684254,-115.2869638
3,36.1615187,-115.2442936
3,36.163072,-115.178459
3,36.1725319,-115.197258
3,36.2819549079,-115.285372323
2,36.2835417,-115.2861316
1,36.1302002,-115.1240845
3,36.1289138794,-115.125076294
3,36.0492647046,-115.207918493
2,36.2472886,-115.225199
3,36.0807422,-115.248331
3,36.0671343,-115.2510426
2,36.262036247,-115.24795423
3,36.0771876,-115.0899832
3,36.1569658,-115.3335939
3,36.2640311,-115.2660022
3,36.1188384,-115.1544802
2,36.0630818,-115.2508725
2,36.063457,-115.242871
1,36.113628,-115.131486
3,35.9992962,-115.2070064
3,36.0619112867,-115.22749142
2,36.1636050063,-115.289374149
2,36.282432,-115.267881
3,36.2030945,-115.2244853
3,36.1100828,-115.1538714
3,36.1520140883,-115.151953697
2,36.150026,-115.3334409
2,36.2812952069,-115.286736503
3,36.1606177,-115.2923743
3,36.2722315,-115.2159038
2,36.105943,-115.151948
2,36.1336852,-115.1548839
3,36.124423,-115.146372
2,36.175,-115.136389
2,36.175,-115.136389
1,36.0728865,-115.09968
3,36.1500216,-115.3331687
2,36.1454176827,-115.334235143
2,36.1485137,-115.3328422
2,36.2647451,-115.2579087
2,36.051025,-115.291389
2,36.0552082103,-115.283305654
3,36.1718771,-115.1156174
1,36.1033743,-115.1693962
3,36.058965,-115.243731
3,36.0666336,-115.2135604
1,36.279077,-115.262508
3,36.1331968,-115.1359053
2,36.107386,-115.154112
2,36.113873,-115.154444
3,36.078266,-115.095079
3,36.1555513649,-115.332191002
1,36.0912617,-115.1742471
3,36.0865254,-115.2262491
2,36.0745775,-115.2431254
2,36.0865254,-115.2262491
2,36.1651692,-115.244802
3,36.1683449,-115.2659777
3,36.1701496295,-115.278272182
3,36.2636916,-115.2513988
2,36.175,-115.136389
2,36.071108,-115.0954298
3,36.0802005,-115.1125206
2,36.1122027,-115.2416423
2,36.1000780943,-115.233243181
3,36.275951,-115.085715
2,36.1909859,-115.3073243
2,36.2396622273,-115.229390278
1,36.2371812,-115.2311905
2,36.2075183,-115.2681365
1,36.2707534,-115.2673997
2,36.2914974,-115.2877066
3,36.0563548,-115.2773214
3,36.1713352,-115.2458583
2,36.2985157,-115.2799828
3,36.0844989,-115.2412497
3,36.071973,-115.228674
2,36.1362847,-115.1514119
2,36.1209019,-115.138783
3,36.115926,-115.1952149
3,36.1302757,-115.1084305
3,36.0726888,-115.2510431
3,36.0713705,-115.2529201
2,36.1692726,-115.062847
2,36.1500176,-115.1530348
2,36.2744193,-115.2592775
3,36.1481058,-115.2446883
2,36.175,-115.136389
2,36.0722578,-115.0983332
3,36.1464028,-115.2412807
2,36.1432383,-115.2399507
3,36.143863384,-115.241955287
2,36.013046122,-115.136409625
1,36.011262,-115.118622
3,36.0101627,-115.1352708
2,36.08808,-115.243502
2,36.0989467,-115.2427429
3,36.1647772,-115.2893935
2,36.174425,-115.277036
3,36.1705268,-115.2062318
3,36.2692706,-115.2690369
2,36.1248420622,-115.145645142
2,36.114097,-115.1587756
2,36.1152191,-115.165739
1,36.1192709,-115.1560108
2,36.1188384,-115.1544802
2,36.108898,-115.151261
2,36.130978,-115.115914
2,36.2736777,-115.2542311
2,36.1677219,-115.0603209
2,36.0582206,-115.2436309
3,36.0698215199,-115.224872182
3,36.1669449,-115.205034
2,36.1714421,-115.2061189
2,36.2695042096,-115.267011043
2,36.2706864,-115.2667351
2,36.1362575,-115.1512526
2,36.124423,-115.146372
3,36.1071296482,-115.173739606
3,36.0912617,-115.1742471
2,36.0844749,-115.2412756
3,36.0582387,-115.2437121
1,36.0787957,-115.2429747
3,36.092492,-115.1762609
2,36.1721645,-115.2429831
3,36.161681,-115.245075
2,36.2812248,-115.2615184
3,36.1599239,-115.171118
2,36.1092572317,-115.153733783
1,36.141853,-115.129795
3,36.023017,-115.287223
2,36.1008511,-115.2809922
3,36.1475856824,-115.206198526
3,36.1435825,-115.2014156
2,36.1296689,-115.1977811
1,36.1819495,-115.2613572
3,36.1988542,-115.2659777
3,36.1717189,-115.1415053
3,35.9964842874,-115.206983119
3,36.1183682564,-115.172274113
1,36.1378447,-115.1654364
2,36.098909,-115.175557
2,36.112648,-115.170283
3,36.1277253,-115.1744147
3,36.1278924523,-115.171051025
3,36.2648145,-115.2578506
3,36.1002631,-115.1119957
2,36.1066864,-115.1370841
3,36.2071323951,-115.225257085
3,36.011666,-115.11937
1,36.1795365,-115.2065218
2,36.275771,-115.273577
2,36.087443,-115.171972
2,36.0808197834,-115.222729651
2,36.175747,-115.2917528
3,36.163053,-115.289726
3,36.1434938258,-115.149244552
2,36.1248998,-115.1350531
3,36.1390586654,-115.06600398
1,36.0899638,-115.2428201
3,36.1599121727,-115.293019522
2,36.175,-115.136389
2,36.175,-115.136389
3,36.175,-115.136389
2,36.1556178,-115.3344727
2,36.1504464023,-115.333606987
3,36.1253681,-115.1371687
3,36.124423,-115.146372
2,36.113873,-115.154444
1,36.092492,-115.1762609
3,36.072453,-115.2435981
3,36.060423,-115.224332
2,36.078686,-115.241801
3,36.1671901,-115.2855925
2,36.1634547,-115.2893597
3,36.0736928,-115.0996368
3,36.0856861,-115.1037793
3,36.1494807796,-115.332821119
2,36.06256,-115.243388
3,36.0551363,-115.2431609
3,36.1652061802,-115.297032
3,36.0773439,-115.091013
3,36.1483144,-115.3327272
3,36.124423,-115.146372
3,36.13823,-115.1743138
3,36.1265291,-115.2132639
3,36.1008338,-115.1016962
1,36.1296831,-115.1102937
2,36.1149362,-115.0915579
1,36.2480848,-115.079004
1,36.3193563,-115.0228736
3,36.155567,-115.154723
2,36.1691108,-115.2913032
2,36.1898489,-115.2585135
2,36.2174113,-115.2427036
2,36.0987051,-115.1367778
3,36.1439056,-115.1954097
1,36.1340743,-115.1899823
3,36.1306077,-115.1909489
2,36.1865720344,-115.115738511
2,36.145533005,-115.296085782
2,36.157947,-115.27411
3,36.1586028,-115.2520945
3,36.0486,-115.183
3,36.175,-115.136389
3,36.1589088,-115.224514
3,36.3007049557,-115.284037585
1,36.0698514,-115.2249867
3,36.1298813,-115.276416
2,36.129857,-115.275526
2,36.1576624,-115.3108691
2,36.2041295,-115.1996218
3,36.0370700987,-115.183456291
2,36.2648145,-115.2578506
2,36.2572819,-115.128155
3,36.0809667,-115.2244853
2,36.0894888,-115.2431996
2,36.071196,-115.207463
3,36.1677356,-115.2872077
3,36.1741787,-115.2668777
1,36.1085172344,-115.146227039
2,36.082001,-115.226931
2,36.0944424,-115.2079863
3,36.1725319,-115.197258
2,36.288422,-115.288406
3,36.2914015,-115.3160131
2,36.1601454,-115.2451369
3,36.1684254,-115.2869638
2,36.1666763,-115.2870302
3,36.1604696,-115.2898892
2,36.148635,-115.333532
3,36.1490078,-115.3334554
2,36.1053552746,-115.150620619
2,36.1100828,-115.1538714
3,36.0124990687,-115.119525599
3,36.143672,-115.1409598
3,36.02818,-115.1149077
3,36.1808058,-115.2422401
2,36.1366387,-115.1845851
3,36.1154018,-115.2806748
3,36.0479094,-115.2441348
2,36.1595422317,-115.321768809
2,36.157406,-115.172432
3,36.1700227,-115.1955182
3,36.1725319,-115.197258
3,36.2377703007,-115.231757127
2,36.0993459,-115.167874
2,36.2912637412,-115.315496363
2,36.1687144,-115.2912992
3,36.1641802266,-115.289629743
2,36.092268294,-115.176436901
3,36.0700386621,-115.223742435
1,36.1362575,-115.1512526
3,36.1146918,-115.1654466
2,36.1100828,-115.1538714
1,36.1241849,-115.2484066
2,36.192863,-115.3062344
3,36.159929,-115.234966
3,36.0408979678,-115.199683271
2,36.158553,-115.1663912
2,36.2434005,-115.2350026
3,36.1332139,-115.1362849
3,36.1308564,-115.1147953
2,36.064736,-115.2491039
2,36.059477,-115.278726
2,36.0930248489,-115.176037943
1,36.0957836,-115.1761162
2,36.1683449,-115.2659777
2,36.1671901,-115.2855925
2,36.1607142,-115.2441211
2,36.1319641,-115.1588116
3,36.284319,-115.299355
2,36.2744266072,-115.253620172
2,36.2636916,-115.2513988
2,36.2616736455,-115.249129797
2,36.1662938,-115.2100026
3,36.2371812,-115.2311905
3,36.0717327,-115.2429631
3,36.0719464,-115.1067983
3,36.079497,-115.101643
2,36.081764,-115.114952
1,36.1426672,-115.1714512
2,36.162099,-115.1722493
3,36.116164159,-115.136092119
3,36.1564004,-115.3335562
3,36.1048803369,-115.1851348
3,36.1153344916,-115.241312219
2,36.1014404297,-115.188011169
3,36.113389,-115.202267
3,36.0846088,-115.2437291
3,36.3073052,-115.2791061
2,36.1717137,-115.2018023
2,36.1725319,-115.197258
2,36.172729,-115.194678
2,36.1355174916,-115.152813729
3,36.13732,-115.152712
1,36.11334,-115.158088
2,36.2715522,-115.2676311
1,36.2736995,-115.2874621
3,36.287507,-115.234264
3,36.1932914379,-115.304091912
3,36.0736227,-115.2417923
3,36.056583,-115.24221
3,36.1595573,-115.2451796
2,36.1750927,-115.2604317
2,36.2812248,-115.2615184
2,36.1392610438,-115.137619972
1,36.131647,-115.137753
3,36.1152177,-115.1534885
2,36.2769100399,-115.287150107
3,36.2776136535,-115.287044598
3,36.1721375,-115.1149833
3,36.174829,-115.139218
3,36.093083,-115.174513
2,36.0890355,-115.2433613
1,36.091809,-115.241994
2,36.1672799,-115.2862703
3,36.2744842,-115.2525559
3,36.079498,-115.110967
3,36.1487095471,-115.333607837
2,36.141011,-115.143052
2,36.1407224,-115.1433383
3,36.1091636136,-115.153493285
2,36.107456,-115.154103
3,36.1139123,-115.1369385
3,36.1407035,-115.1823137
3,36.1284733,-115.1792387
2,36.1725319,-115.197258
3,36.1810121,-115.0614994
3,36.1685501046,-115.062012859
3,36.1741602,-115.0622374
1,36.1658726707,-115.062564366
3,36.0551303369,-115.24348758
3,36.1245269931,-115.146243254
3,36.057369,-115.243544
2,36.1078894396,-115.174462795
3,36.1611683907,-115.105960526
3,36.2914415057,-115.287132875
3,36.2813491,-115.2840192
2,36.1713138,-115.2061205
3,36.1801632,-115.0799247
3,36.1658935,-115.0635161
2,36.2102617,-115.2803906
2,36.2426648,-115.207618
3,36.109511,-115.141935
3,36.2085091,-115.3133908
1,36.2009504,-115.2813997
3,36.158341,-115.1724594
3,36.1626582,-115.145356
1,36.1601114,-115.1670769
3,36.1261335,-115.2803937
1,36.175,-115.136389
2,36.104398,-115.214209
2,36.0421693995,-115.191759071
3,36.0303819,-115.2168116
1,36.1882495467,-115.306644082
1,36.1935832612,-115.305207744
2,36.1909769,-115.304085
3,36.1918424,-115.3054024
3,36.0416245,-115.2417374
3,36.1149964,-115.2344631
3,36.1161774008,-115.242494754
2,36.114539,-115.195684
3,36.076717,-115.207123
3,36.0970962068,-115.184032158
3,36.0995316815,-115.198363098
3,36.221708,-115.329049
2,36.2186891,-115.2506944
2,36.1444404,-115.1743953
3,36.1524766,-115.1519918
2,36.1440191,-115.1458817
2,36.0123098,-115.1189623
2,36.2175015,-115.2266873
3,36.1231118615,-115.279896937
2,36.0529956,-115.2799348
3,36.15075,-115.206039
3,36.159121,-115.138667
3,36.1700878,-115.1396153
3,36.1675261791,-115.138435028
3,36.2878370988,-115.327841805
1,36.2715541,-115.2707423
2,36.2834378,-115.2859226
2,36.2896365889,-115.287442821
3,36.147362,-115.164655
3,36.1607472,-115.2910679
3,36.2794467,-115.2071316
1,36.098909,-115.175557
3,36.0670704414,-115.214695895
3,36.0865493,-115.2438663
2,36.0984335,-115.2415015
2,36.1362847,-115.1514119
2,36.132468,-115.155494
3,36.127074,-115.3143484
3,36.159966141,-115.146868899
3,36.1165487,-115.0881146
3,36.1010489,-115.0999655
1,36.1209225,-115.1457977
2,36.1252602982,-115.246204848
1,36.1695334,-115.1100234
3,36.1164502309,-115.313086815
2,36.1152681022,-115.298301965
3,36.145064043,-115.180091142
2,36.052392,-115.1690207
2,35.9981553,-115.2054401
2,36.0717327,-115.2429631
2,36.130136,-115.073231
3,36.1241859529,-115.074718225
1,36.1433952,-115.079434
3,36.0166775263,-115.117164346
3,36.0480067744,-115.243601825
2,36.269812,-115.261465
3,36.1604696,-115.2898892
2,36.3025753864,-115.282313079
2,36.1743224,-115.0666597
2,36.124423,-115.146372
2,36.1281537773,-115.153774582
3,36.1147821,-115.2334175
2,36.1075559,-115.2257416
3,36.1103162,-115.0873348
3,36.0645856,-115.2435426
2,36.1713352,-115.2458583
3,36.1596107,-115.2440339
2,36.165812,-115.245467
3,36.316076,-115.276254
1,36.175,-115.136389
3,36.175,-115.136389
3,36.1223811,-115.3247251
1,36.150026,-115.3334409
2,36.1008769,-115.2445968
2,36.2073929,-115.3029495
3,36.0400823,-115.1964304
3,36.1161849425,-115.225864921
1,36.1610695729,-115.064218691
2,36.1103651297,-115.19032812
1,36.175,-115.136389
1,36.154151,-115.158769
2,36.071018,-115.24534
2,36.1681161,-115.0619738
3,36.1783139411,-115.061663836
2,36.090182,-115.176807
3,36.0897888,-115.2431945
1,36.1362847,-115.1514119
2,36.129422,-115.138066
2,36.1170027,-115.1552488
3,36.1234219,-115.1546007
2,36.073884,-115.110093
2,36.0956231,-115.1039284
2,36.2838114,-115.2872836
3,36.2777536,-115.2883266
2,36.2772607,-115.2812019
1,36.168741,-115.211532
3,36.074275,-115.085079
2,36.1410827,-115.1364641
3,36.114765,-115.160858
3,36.108898,-115.151261
3,36.1134367128,-115.159506798
2,36.122759092,-115.151865164
2,36.2734758,-115.267686
2,36.288706,-115.287007
3,36.0759995424,-115.086458705
3,36.0724882008,-115.114996021
3,36.1297853,-115.2265289
3,36.1526326,-115.2442777
2,36.1437476,-115.1193082
2,36.0209953,-115.1168816
3,36.1164498,-115.2613622
2,36.1454894,-115.20762
3,36.1593887,-115.1805162
2,36.1517362,-115.1965106
3,36.1472,-115.1892
2,36.0489726,-115.2243608
3,36.1265013,-115.1912003
3,36.076485,-115.1003059
2,36.1449845,-115.3350224
2,36.1446343233,-115.241571726
2,36.1450338,-115.2261063
2,36.271169,-115.2677588
2,36.2878227234,-115.287940979
3,36.171412105,-115.245569303
3,36.125917,-115.280853
1,36.1762541146,-115.062533205
2,36.0340897,-115.2074639
2,36.1909406,-115.3072017
2,36.1162194,-115.1745719
2,36.1270623,-115.1987289
2,36.1412130723,-115.136607039
2,36.114691,-115.166052
2,36.1154988,-115.1049504
2,36.072163,-115.295384
3,36.1194446,-115.1912385
2,36.1141093227,-115.241824688
2,36.1153088291,-115.195201635
2,36.106748,-115.1992767
3,36.1114829,-115.1813196
3,36.1629823601,-115.332941877
3,36.221024,-115.3286729
2,36.1936092,-115.3040091
3,36.1281441,-115.2789626
2,36.1159916579,-115.171309034
3,36.1268768,-115.1658732
3,36.107125,-115.142316
3,36.0392743,-115.1983425
3,36.0355155,-115.2074714
3,36.172259,-115.1963237
2,36.210244,-115.2800858
2,36.1944135829,-115.305130292
2,36.2206556,-115.2160948
2,36.228434,-115.2213765
2,36.1959315,-115.1189298
2,36.0681271,-115.2562618
3,36.2735522,-114.9977118
3,36.1779366,-115.1358959
2,36.1697096,-115.1236952
3,36.0873498,-115.2794411
2,36.2636158,-115.2513918
3,36.0816179,-115.2430089
2,36.1594832749,-115.351678374
2,36.1725319,-115.197258
3,36.171184,-115.211622
3,36.175195,-115.061757
3,36.1742617,-115.0683852
3,36.1621716,-115.0625217
2,36.163442,-115.061798
2,36.0407976,-115.1828588
2,36.1550616,-115.0827729
2,36.2888153,-115.2877181
3,36.2638786,-115.2659113
3,36.2915046,-115.2877062
3,36.1266054982,-115.279168252
3,36.1154213,-115.3001633
3,36.1274245,-115.170815
2,36.1615384,-115.0623205
2,36.0553574,-115.2414974
3,36.3096102384,-115.214313837
2,36.0967508325,-115.174658019
2,36.0949009265,-115.173214815
3,36.0865254,-115.2262491
3,36.1093710983,-115.154293925
2,36.1748728,-115.0616907
2,36.0430515833,-115.241898051
2,36.1069705001,-115.167133098
2,36.1425984,-115.1375486
2,36.0865493,-115.2438663
3,36.083587,-115.243142
1,36.1447877,-115.177256
2,36.1667834,-115.2861968
3,36.1609251,-115.2439345
3,36.1684254,-115.2869638
2,36.1605710111,-115.290320294
2,36.28638,-115.28544
2,36.1931880004,-115.305546855
2,36.1688235,-115.2185573
3,36.1505377,-115.1611302
2,36.1727741,-115.0632104
3,36.1729211,-115.0617643
3,36.1919182,-115.302885
1,36.192866,-115.3040479
2,36.1284289,-115.314551
2,36.1066765,-115.198704
